"model_id","reference_date","wis","ae_median","interval_coverage_50","interval_coverage_95","wis_relative_skill","wis_scaled_relative_skill","ae_median_relative_skill","ae_median_scaled_relative_skill"
"UGA_flucast-INFLAenza",2024-12-21,204.979743589744,290.032051282051,0.121794871794872,0.557692307692308,0.912851164344621,0.69341126077591,1.01192202094804,0.852743708183225
"UGA_flucast-INFLAenza",2024-12-28,241.131580267559,331.480769230769,0.0673076923076923,0.403846153846154,0.916730517222576,0.728768894419375,1.0125938430783,0.899396047646014
"UGA_flucast-INFLAenza",2025-01-04,141.093863503344,214.971153846154,0.211538461538462,0.769230769230769,0.841461195425497,0.776503503771136,0.960448720310741,1.0018067451308
"UGA_flucast-Scenariocast",2024-12-07,95.4965321906354,135.841346153846,0.346153846153846,0.658653846153846,0.727817552597448,0.589085486170648,0.800526558349902,0.664669557718416
"UGA_flucast-Scenariocast",2024-12-14,142.862364130435,202.115384615385,0.230769230769231,0.625,0.656876010158806,0.529021720937591,0.741857141100705,0.635524712088891
"UGA_flucast-Scenariocast",2024-12-21,131.260200668896,201.865384615385,0.275641025641026,0.762820512820513,0.5799875366294,0.440564579108844,0.693570372330703,0.584469711048687
"UGA_flucast-Scenariocast",2024-12-28,174.87387541806,259.836538461538,0.211538461538462,0.75,0.664124894718533,0.527956205436215,0.782091664276489,0.694661691413009
"UGA_flucast-Scenariocast",2025-01-04,117.134573578595,141.365384615385,0.692307692307692,0.903846153846154,0.707257970687217,0.652660271554153,0.640473951145319,0.668053494964692
"UGuelph-CompositeCurve",2024-12-07,145.180259197324,201.865384615385,0.221153846153846,0.456730769230769,1.1240820014293,0.909816464228508,1.21016626642348,1.00478949596306
"UGuelph-CompositeCurve",2024-12-21,174.912355072464,277.391025641026,0.243589743589744,0.641025641025641,0.781637411442811,0.593739926187533,0.972360324462247,0.819405183015339
"UGuelph-CompositeCurve",2024-12-28,64.9972826086956,125.5,0.25,0.75,0.750461842153804,0.596591077460083,1.02498942090752,0.910405924690106
"UGuelph-CompositeCurve",2025-01-04,275.48877090301,372.711538461538,0.192307692307692,0.211538461538462,1.65725677990811,1.52932268682502,1.69801896806058,1.77113761473155
"UI_CompEpi-EpiGen",2024-12-07,174.930727424749,192.302884615385,0.0576923076923077,0.384615384615385,1.36840581305335,1.10756878668895,1.15447292671228,0.958547847778388
"UI_CompEpi-EpiGen",2024-12-14,299.042610785953,309.586538461538,0.0240384615384615,0.120192307692308,1.40906597586856,1.13480549744598,1.15639241723448,0.990643504400745
"UI_CompEpi-EpiGen",2024-12-21,339.459584726867,350.717948717949,0.00641025641025641,0.0705128205128205,1.5183176247266,1.15332989598126,1.22194872927738,1.0297325970212
"UI_CompEpi-EpiGen",2024-12-28,393.312491638796,403.971153846154,0,0.0192307692307692,1.56600270982421,1.24491771797234,1.26577313494003,1.12427244404402
"UI_CompEpi-EpiGen",2025-01-04,383.784088628763,394.076923076923,0,0.0384615384615385,2.34893132650168,2.16760251698122,1.80564689907621,1.88340012805038
"UM-DeepOutbreak",2024-11-30,124.224015623443,139.835755443666,0.0576923076923077,0.331730769230769,1.80183050707873,1.44939677998965,1.47960473732438,1.16534848693072
"UM-DeepOutbreak",2024-12-07,216.12581842833,233.164122578398,0.0288461538461538,0.197115384615385,1.68910856753186,1.36714117177916,1.3982081065093,1.16091884030365
"UM-DeepOutbreak",2024-12-14,281.892912940188,311.376702526691,0.0336538461538462,0.153846153846154,1.32656543241091,1.06836285255824,1.16202278015871,0.995466851886581
"UM-DeepOutbreak",2024-12-21,334.442212032316,367.305272431617,0.00641025641025641,0.0448717948717949,1.50070884023497,1.13995407971242,1.2847749006822,1.082676026718
"UM-DeepOutbreak",2024-12-28,300.241412390503,333.871610619322,0.0384615384615385,0.0769230769230769,1.13812909597236,0.904773068416264,1.00412111782338,0.89187048775924
"UM-DeepOutbreak",2025-01-04,164.307630428867,196.383619891918,0.0576923076923077,0.288461538461538,0.968218413296816,0.893475533307909,0.871785673341096,0.909325765543155
"UMass-AR2",2024-11-30,82.3613949808955,113.038042608913,0.1875,0.663461538461538,1.1686644982721,0.940076524417395,1.17600023366987,0.926227159434208
"UMass-AR2",2024-12-07,155.207103901795,194.883072237564,0.100961538461538,0.442307692307692,1.20775465850481,0.977539958525407,1.16528798953855,0.967527491177418
"UMass-AR2",2024-12-14,251.10849990914,303.158171475985,0.0384615384615385,0.274038461538462,1.17796874665592,0.948689012734617,1.12927303360446,0.967411216782775
"UMass-AR2",2024-12-21,268.330759408959,326.349773433665,0.0705128205128205,0.211538461538462,1.20036740631835,0.911811595493884,1.13884180275173,0.959698634686049
"UMass-AR2",2024-12-28,282.635508743636,333.98748416222,0.0673076923076923,0.153846153846154,1.03612687394476,0.823684847637286,0.980069213460744,0.870507344115833
"UMass-AR2",2025-01-04,110.260247745514,148.813383104106,0.211538461538462,0.653846153846154,0.63816595575119,0.588901904594279,0.62727458379684,0.654285747700801
"UMass-flusion",2024-11-30,68.3045206468212,94.2196886126653,0.259803921568627,0.715686274509804,1.05881566806242,0.851713862021544,1.06501688090852,0.838815786009696
"UMass-flusion",2024-12-07,142.752293199924,177.459398909105,0.147058823529412,0.534313725490196,1.12059431125448,0.906993575916851,1.06863125909178,0.887274330796338
"UMass-flusion",2024-12-14,234.48020080616,279.285161910821,0.0392156862745098,0.338235294117647,1.10767088557382,0.892073921191097,1.046717231127,0.896688365044894
"UMass-flusion",2024-12-21,240.282346006438,293.823866167489,0.0641025641025641,0.314102564102564,1.07570558640511,0.817117177506566,1.02618255132231,0.864761015149845
"UMass-flusion",2024-12-28,254.448297496576,314.491513846132,0.0480769230769231,0.240384615384615,0.963485217291692,0.765937255718737,0.953492433896998,0.84690158089479
"UMass-flusion",2025-01-04,115.475209921476,170.520013336357,0.403846153846154,0.769230769230769,0.684353498171457,0.631523939591128,0.766798627952187,0.79981785741878
"UMass-trends_ensemble",2024-11-30,94.3182619147157,112.245192307692,0.120192307692308,0.341346153846154,1.3363672359768,1.07497700871362,1.16633394479366,0.918613913253002
"UMass-trends_ensemble",2024-12-07,169.255278010033,187.536057692308,0.110576923076923,0.206730769230769,1.32016531572598,1.06852359367348,1.12368890735095,0.932988170438181
"UMass-trends_ensemble",2024-12-14,268.864359322742,294.048076923077,0.0240384615384615,0.0865384615384615,1.26060385317617,1.0152400293422,1.09359742403804,0.93684909067767
"UMass-trends_ensemble",2024-12-21,276.651624860647,312.676282051282,0.0448717948717949,0.102564102564103,1.23618245519461,0.939017079986929,1.08932016022785,0.917966892311699
"UMass-trends_ensemble",2024-12-28,289.176118311037,338.668269230769,0.0384615384615385,0.134615384615385,1.08486899503925,0.86243313956642,1.02253539246897,0.908226231920361
"UMass-trends_ensemble",2025-01-04,122.685756688963,185.682692307692,0.25,0.519230769230769,0.720772930571001,0.66513192652783,0.770446846365994,0.803623172306888
"UNC_IDD-InfluPaint",2024-12-14,157.652328991806,201.021941839599,0.112745098039216,0.426470588235294,0.736950193828819,0.593510272494743,0.747106511315708,0.640021675600745
"UNC_IDD-InfluPaint",2024-12-21,175.226291154314,213.393157447577,0.0849673202614379,0.333333333333333,0.784952145908449,0.596257833043252,0.746174392923418,0.628798964347822
"UNC_IDD-InfluPaint",2024-12-28,198.804614094567,235.159631012871,0.0686274509803922,0.352941176470588,0.744090739361576,0.591526272208272,0.695168709668172,0.617455847866922
"UVAFluX-CESGCN",2025-01-04,228.941337902268,259.867799502153,0.0769230769230769,0.211538461538462,1.36847187150465,1.26283090511176,1.1685920556643,1.21891297152439
"UVAFluX-Ensemble",2024-11-30,82.0915071070234,95.8701923076923,0.173076923076923,0.408653846153846,1.15461553917145,0.92877550803284,0.985136260313384,0.775901172398791
"UVAFluX-Ensemble",2024-12-07,150.002769648829,162.576923076923,0.0913461538461538,0.216346153846154,1.16388436782638,0.942031950480641,0.968649487740627,0.804260420700897
"UVAFluX-Ensemble",2024-12-14,228.747725752508,259.850961538462,0.0480769230769231,0.1875,1.06092289437473,0.854424954914275,0.959693469533732,0.822137959087491
"UVAFluX-Ensemble",2024-12-21,228.640585284281,269.551282051282,0.0448717948717949,0.211538461538462,1.01251624601877,0.769117895809475,0.935133193711357,0.788033989519822
"UVAFluX-Ensemble",2024-12-28,232.953060200669,286.528846153846,0.0673076923076923,0.153846153846154,0.856848772959792,0.681164989299571,0.83942567362708,0.745586335837925
"UVAFluX-Ensemble",2025-01-04,100.222491638796,123.538461538462,0.519230769230769,0.673076923076923,0.585414409379902,0.540222582470652,0.513465045046013,0.535575439519105
"VTSanghani-PRIME",2024-11-30,71.3052821906355,86.0384615384615,0.259615384615385,0.639423076923077,1.02440262532472,0.82403192793412,0.908215462693326,0.715317738959576
"VTSanghani-PRIME",2024-12-07,132.408216973244,154.456730769231,0.350961538461538,0.586538461538462,1.02929398885101,0.833096354534043,0.922849688348434,0.766233284576457
"VTSanghani-PRIME",2024-12-14,256.549009518909,285.976331360947,0.331360946745562,0.396449704142012,1.20367592339273,0.9693925468376,1.05905433660062,0.907257159182939
"VTSanghani-PRIME",2024-12-21,335.177936454849,362.453846153846,0.169230769230769,0.246153846153846,1.52273672943392,1.15668669398546,1.27819698415014,1.07713283582034
"VTSanghani-PRIME",2024-12-28,297.632738205365,337.425531914894,0.148936170212766,0.223404255319149,1.29955639629878,1.03310216074802,1.15049042571346,1.02187718087998
"VTSanghani-PRIME",2025-01-04,346.128361204013,397.576923076923,0.0192307692307692,0.0961538461538462,2.12906791107974,1.96471174393743,1.8336766873253,1.91263691116925
"fjordhest-ensemble",2024-11-30,76.8514826505017,111.855336538462,0.307692307692308,0.75,1.09190594293827,0.87833175846941,1.16294926001264,0.915948108535837
"fjordhest-ensemble",2024-12-07,143.105127259165,187.965490196078,0.156862745098039,0.544117647058823,1.12681774269514,0.912030735467051,1.13920440024422,0.945870536040654
"fjordhest-ensemble",2024-12-14,240.066425271739,300.947451923077,0.0528846153846154,0.3125,1.12566809688863,0.906568156868141,1.12352216844605,0.962484638980153
"fjordhest-ensemble",2024-12-21,221.851575947603,304.555576923077,0.0641025641025641,0.314102564102564,0.98627614988852,0.74918564523978,1.06041923065369,0.893612164037353
"fjordhest-ensemble",2024-12-28,208.56057178442,279.375520833333,0.0416666666666667,0.21875,0.870987990021058,0.692405175365278,0.907248207723453,0.805826993555313
"fjordhest-ensemble",2025-01-04,175.881811141304,249.306041666667,0.0833333333333333,0.375,1.10339699827339,1.01821883156073,1.15395545960304,1.20364610682892
