"model_id","location","wis","ae_median","interval_coverage_50","interval_coverage_95","wis_relative_skill","wis_scaled_relative_skill","ae_median_relative_skill","ae_median_scaled_relative_skill"
"UMass-flusion","10",72.8619223459513,94.7900058401947,0,0,0.89162162752249,0.80412838972265,0.958881033353204,0.955556532924863
"UMass-flusion","11",33.0536633242516,41.6297226384259,0,0.333333333333333,0.893569183964877,0.788058364533453,0.937586113465333,0.871499849305723
"UMass-flusion","12",424.284162100469,599.297394771594,0.333333333333333,0.333333333333333,0.768606191543683,0.637648266649318,0.93775902253296,0.775670961324821
"UMass-flusion","13",290.32787019993,399.764693271099,0,0.333333333333333,0.882672673961598,0.609202723606012,0.939359407589846,0.769335601375979
"UMass-flusion","15",7.48211044220256,13.6405993205406,0.333333333333333,1,0.660391539249458,0.648599455076625,0.827151741963969,0.787199700059429
"UMass-flusion","16",55.0674516042751,77.4533973502965,0.333333333333333,0.666666666666667,0.791012351913105,0.672012227063344,0.833933938960213,0.821726663592233
"UMass-flusion","17",418.021171839748,574.442314657247,0,0.333333333333333,0.816686071071902,0.64512045953954,0.924445722490849,0.847233864205419
"UMass-flusion","18",199.147341091492,260.908379214889,0.333333333333333,0.333333333333333,0.729747380481796,0.561254735678081,0.712212656448655,0.624253819654603
"UMass-flusion","19",38.1029057180881,50.0895359619391,0.333333333333333,0.333333333333333,0.731162753647657,0.553797655168621,0.491099965209648,0.392475208228099
"UMass-flusion","20",70.844637021774,110.846578452796,0,0.333333333333333,0.79311508942964,0.5592972559796,0.911856103800653,0.787018853904642
"UMass-flusion","21",177.797519494861,236.014065009579,0.333333333333333,0.333333333333333,0.790444922774136,0.65544849172946,0.836278815136254,0.760744868522066
"UMass-flusion","22",75.8184769149377,115.846220858412,0.333333333333333,0.666666666666667,0.705603249958441,0.977290342069263,0.657895610074544,1.09270772505773
"UMass-flusion","23",39.0406797167109,47.1899443287493,0,0,0.936119417394053,0.869367057912828,0.919330644117248,0.84037178778712
"UMass-flusion","24",103.485580543082,143.418846903791,0,0.333333333333333,0.85183736101916,0.608360150471089,0.905860203819778,0.730823403281651
"UMass-flusion","25",109.66471871033,162.302157158904,0,0.666666666666667,0.681920891513951,0.518982221730259,0.760229656831587,0.63170184812784
"UMass-flusion","26",119.812970408897,186.567491077337,0,0.666666666666667,0.935251113221009,0.652720395819459,1.01292423763484,0.745803012665535
"UMass-flusion","27",579.328911912392,701.337271200453,0,0,0.912449663332259,0.814749193600836,0.952884186911829,0.968178069918937
"UMass-flusion","28",106.246302310697,117.768497757697,0.333333333333333,0.333333333333333,0.920001279189466,0.790231087200934,0.719279247672889,0.651450004750052
"UMass-flusion","29",227.872349730621,261.748184307124,0.333333333333333,0.333333333333333,0.828184112546671,0.724094188966789,0.513249347287959,0.491975417899319
"UMass-flusion","30",13.2042958895276,21.4479266142067,0.333333333333333,1,0.813622670101961,0.697078651338858,Inf,NA
"UMass-flusion","31",25.1039805810641,43.9889076810506,0.333333333333333,1,0.5423772460343,0.428686434459925,0.673702345094516,0.609137591521767
"UMass-flusion","32",65.6085453440532,110.923085978485,0,0.666666666666667,0.8362029024186,0.621615669326421,0.997912752086204,0.860442819601162
"UMass-flusion","33",220.696276202145,230.61708359025,0,0,1.00427104962843,0.96922016200951,1.00026627629122,0.977951413603946
"UMass-flusion","34",410.245656501099,552.204605386816,0,0.333333333333333,0.805379674529009,0.645439833335477,0.884742237467624,0.814820220162905
"UMass-flusion","35",44.3585891765606,80.110777463858,0.333333333333333,1,0.81947013892465,0.567232066026305,0.969455085601058,0.787657559266353
"UMass-flusion","36",617.962462869019,823.679919438297,0,0.333333333333333,0.796440217492457,0.597124356623444,0.851717414768916,0.751682786103731
"UMass-flusion","37",234.9494110976,327.665274200179,0,0.333333333333333,0.831749327978706,0.601019738175834,0.887530243019994,0.740115900347812
"UMass-flusion","38",20.193277854294,28.197611084562,0,0.333333333333333,0.896942386402009,0.772819620946077,0.956148023656764,0.868690388675824
"UMass-flusion","39",379.493943874068,519.830899161115,0,0.333333333333333,0.748529303776906,0.607508981152814,0.822337460620597,0.759773678243226
"UMass-flusion","40",149.566816927124,169.936790254893,0.333333333333333,0.333333333333333,0.808454823356424,0.668432132993208,0.634439860665358,0.546532234363653
"UMass-flusion","41",131.344308266347,171.838794775147,0.333333333333333,0.333333333333333,0.941722458166144,1.20392986478867,0.838291997227916,1.48473402625171
"UMass-flusion","42",591.74867202114,718.630674064774,0,0.333333333333333,0.789131526686308,0.669635424186361,0.811554660517537,0.775698389976214
"UMass-flusion","44",30.0215285631431,40.8519131755059,0,0,0.996825755540899,0.7395956924017,1.04334223110608,0.885152385894536
"UMass-flusion","45",117.26350192941,166.108886607309,0,0.333333333333333,0.801517340825378,0.555995290883976,0.828365536514604,0.680148908510841
"UMass-flusion","46",12.7342936406444,19.8511935299413,0.333333333333333,0.333333333333333,1.30642009846206,1.25902545414802,Inf,NA
"UMass-flusion","47",282.385966666336,388.199976532129,0,0.333333333333333,0.798907570679418,0.640400470131595,0.879062876202012,0.822496874704568
"UMass-flusion","48",479.436484339294,587.351103651791,0.333333333333333,0.333333333333333,0.755018605122381,0.574341864309721,0.570756832778661,0.471540724063409
"UMass-flusion","49",145.406236438219,178.828399679327,0,0,1.13405376786533,0.90931594109711,1.08720522662891,1.06242257259605
"UMass-flusion","50",7.16713718414918,11.1303559338945,0.333333333333333,0.666666666666667,0.680600085490749,0.526489176036641,0.71759159932227,0.587017796451474
"UMass-flusion","51",148.443488481027,210.817842166517,0,0.333333333333333,0.804913253562496,0.546941195047872,0.849048392809241,0.67937999932805
"UMass-flusion","53",41.0108633040438,50.1965523124325,1,1,0.56561779866168,0.703829110097088,0.477356330703058,0.611934555722882
"UMass-flusion","54",49.5746891425106,69.6578583004433,0,0.333333333333333,0.767216645184848,0.591490073341563,0.800733126503784,0.679862706559408
"UMass-flusion","55",83.4840509454925,121.206636348861,0.333333333333333,0.333333333333333,0.694414364787252,0.489663405722896,0.736158344764253,0.588427182147522
"UMass-flusion","56",64.0484762695129,75.6657044124426,0.333333333333333,0.333333333333333,0.911610460098298,0.888901409437145,0.97268796399738,0.99945846264711
"UMass-flusion","72",699.124706242319,709.963931383076,0,0.333333333333333,1.14763301226953,1.02794482931216,1.04530439850393,1.01046716060649
"UMass-trends_ensemble","01",79.1778260869565,147,0.333333333333333,1,0.637190271320563,0.884543551967817,0.849942733981712,1.35979299598326
"UMass-trends_ensemble","02",24.0671014492754,27.1666666666667,0.333333333333333,0.333333333333333,1.1814075191515,1.0035208730233,1.01559863512166,0.953805525131064
"UMass-trends_ensemble","04",1328.44768115942,1517.33333333333,0.333333333333333,0.333333333333333,0.778198599018756,0.729256266828106,0.862945372107032,0.874701070198021
"UMass-trends_ensemble","05",76.6784057971014,93,0,0,1.37944768120176,0.981929161929875,1.17741310815782,0.917551757822899
"UMass-trends_ensemble","06",377.911811594203,566.666666666667,0.333333333333333,0.666666666666667,0.651087237037916,0.589389602838873,0.501987094041849,0.47287389520786
"UMass-trends_ensemble","08",236.210869565217,268.333333333333,0,0.333333333333333,0.91201750956697,0.827549783507039,0.917803045623554,0.910231103492586
"UMass-trends_ensemble","09",136.401884057971,158.666666666667,0,0,1.11175910776426,0.942989308208761,1.05244938688386,0.958379713794842
"UMass-trends_ensemble","10",77.6222463768116,94,0,0,0.939526216770516,0.847332187189271,0.936631084893512,0.933383726426073
"UMass-trends_ensemble","11",40.2934057971014,46.3333333333333,0,0,1.09377087721648,0.964620651810008,1.04514715936031,0.971479396722625
"UMass-trends_ensemble","12",488.228188405797,612.333333333333,0.333333333333333,0.333333333333333,0.829951882137987,0.688541654842432,0.946887890318797,0.78322193922117
"UMass-trends_ensemble","13",352.674057971015,451.166666666667,0,0,1.06467902049695,0.734819801480724,1.06037084483624,0.868444000243452
"UMass-trends_ensemble","15",7.59333333333333,12.3333333333333,0.333333333333333,0.666666666666667,0.616395855509018,0.605389367115468,0.695150586753254,0.661574298434029
"UMass-trends_ensemble","16",81.6254347826087,107,0,0.333333333333333,1.22867453762555,1.04383238816538,1.18816159370521,1.17076907005507
"UMass-trends_ensemble","17",452.141956521739,611.166666666667,0,0.333333333333333,0.84461295921531,0.667180596905344,0.955018577719281,0.875253203410306
"UMass-trends_ensemble","18",263.932971014493,335.833333333333,0,0.333333333333333,0.957589433607962,0.736489939974737,0.991801079825784,0.869312847522306
"UMass-trends_ensemble","19",60.1441304347826,74.3333333333333,0,0.333333333333333,1.175423603379,0.890289928109258,1.13450318831058,0.90666749462618
"UMass-trends_ensemble","20",89.5252173913044,123,0,0,0.983097355293192,0.693270952103179,0.999500220959876,0.862664092611314
"UMass-trends_ensemble","21",215.107173913043,274.666666666667,0.333333333333333,0.333333333333333,0.936848066360704,0.776848119816752,0.982427316961212,0.893693020254703
"UMass-trends_ensemble","22",69.3678260869565,113,0.333333333333333,0.666666666666667,0.680671291100013,0.942758524645455,0.787813856632714,1.30849069953902
"UMass-trends_ensemble","23",50.0773188405797,54.3333333333333,0,0,1.21882646859663,1.13191496877594,1.07341714502687,0.981224210222817
"UMass-trends_ensemble","24",162.118188405797,183,0,0,1.35273022812147,0.966084845283349,1.16568095194347,0.940439724416255
"UMass-trends_ensemble","25",204.735579710145,232.166666666667,0,0,1.34922003742012,1.02683642829698,1.1310754145897,0.939850771865588
"UMass-trends_ensemble","26",190.666811594203,230.333333333333,0,0.333333333333333,1.36408009118095,0.95200410291805,1.21953725930441,0.897929507710122
"UMass-trends_ensemble","27",574.796811594203,694.333333333333,0,0,0.877293231124467,0.783357133367535,0.92579244432858,0.940651502257029
"UMass-trends_ensemble","28",123.226014492754,138.666666666667,0.333333333333333,0.333333333333333,1.03983245580806,0.893159553847529,1.01886653004394,0.922785702471218
"UMass-trends_ensemble","29",279.34884057971,328,0.333333333333333,0.333333333333333,0.960962330271207,0.840184239982209,0.909699743143977,0.871993142633387
"UMass-trends_ensemble","30",17.5047826086957,25,0.333333333333333,0.333333333333333,0.983171724933938,0.842341352122799,Inf,NA
"UMass-trends_ensemble","31",34.2915217391304,60.5,0,1,0.722479890941879,0.571036728921484,0.941222411290579,0.851019677865924
"UMass-trends_ensemble","32",81.4825362318841,112.666666666667,0,0.333333333333333,1.04738403471233,0.778603286231588,1.01026992346129,0.871097698354883
"UMass-trends_ensemble","33",228.731956521739,234.666666666667,0,0,1.04121786449966,1.00487746579067,1.01822205130385,0.995506614626081
"UMass-trends_ensemble","34",515.358695652174,629,0,0,1.02195723888459,0.819007395893622,1.00647112741519,0.926928760601938
"UMass-trends_ensemble","35",57.6052173913043,83.3333333333333,0,0.333333333333333,1.03967414896117,0.719655894091843,1.01754757086946,0.826731478345416
"UMass-trends_ensemble","36",763.781014492754,976.833333333333,0,0.333333333333333,0.992658664601645,0.74423748754571,1.01548164236709,0.896212824741623
"UMass-trends_ensemble","37",307.73268115942,388.833333333333,0,0,1.10542800373948,0.798779183860967,1.0701225051952,0.8923804993056
"UMass-trends_ensemble","38",24.8239130434783,31.1666666666667,0,0,1.11775103240856,0.963071811828621,1.0672481857553,0.969628361256904
"UMass-trends_ensemble","39",528.859347826087,628.666666666667,0,0,1.06030187266996,0.860544680254936,1.01056730519556,0.933682916501619
"UMass-trends_ensemble","40",201.255,228.833333333333,0,0.333333333333333,1.19229383680114,0.985791029335333,1.10375491785952,0.950819264122212
